NAME,female,state,county,tract,population,period
"Census Tract 8253.04, Cook County, Illinois",0.4416781927155371,17,31,825304,4338.0,2015-2019
"Census Tract 8300.07, Cook County, Illinois",0.5483346872461413,17,31,830007,4924.0,2015-2019
"Census Tract 8300.08, Cook County, Illinois",0.48704545454545456,17,31,830008,4400.0,2015-2019
"Census Tract 8305, Cook County, Illinois",0.4883363240194822,17,31,830500,3901.0,2015-2019
"Census Tract 8306, Cook County, Illinois",0.5356010986689204,17,31,830600,4733.0,2015-2019
"Census Tract 8307, Cook County, Illinois",0.4124278972207656,17,31,830700,3814.0,2015-2019
"Census Tract 8308, Cook County, Illinois",0.5103092783505154,17,31,830800,2522.0,2015-2019
"Census Tract 8309, Cook County, Illinois",0.5028399599064484,17,31,830900,2993.0,2015-2019
"Census Tract 8310, Cook County, Illinois",0.48231511254019294,17,31,831000,2177.0,2015-2019
"Census Tract 8311, Cook County, Illinois",0.5325055640154621,17,31,831100,8537.0,2015-2019
"Census Tract 8119, Cook County, Illinois",0.5081321691491183,17,31,811900,5841.0,2015-2019
"Census Tract 1910, Cook County, Illinois",0.45567765567765567,17,31,191000,2730.0,2015-2019
"Census Tract 8056, Cook County, Illinois",0.5011185682326622,17,31,805600,4470.0,2015-2019
"Census Tract 8060.04, Cook County, Illinois",0.5477582846003899,17,31,806004,7182.0,2015-2019
"Census Tract 8020.02, Cook County, Illinois",0.4763041880969875,17,31,802002,5444.0,2015-2019
"Census Tract 8025.04, Cook County, Illinois",0.5084720121028744,17,31,802504,6610.0,2015-2019
"Census Tract 8027.02, Cook County, Illinois",0.5013646861221919,17,31,802702,4763.0,2015-2019
"Census Tract 8030.08, Cook County, Illinois",0.5105825878245691,17,31,803008,4583.0,2015-2019
"Census Tract 8032, Cook County, Illinois",0.5220338983050847,17,31,803200,5310.0,2015-2019
"Census Tract 8035, Cook County, Illinois",0.5111882046834345,17,31,803500,5765.0,2015-2019
"Census Tract 8041.02, Cook County, Illinois",0.5227867272476938,17,31,804102,7263.0,2015-2019
"Census Tract 8245.05, Cook County, Illinois",0.4926147077309868,17,31,824505,6364.0,2015-2019
"Census Tract 8259, Cook County, Illinois",0.5478784403669725,17,31,825900,3488.0,2015-2019
"Census Tract 8260, Cook County, Illinois",0.46082791652411903,17,31,826000,2923.0,2015-2019
"Census Tract 8261, Cook County, Illinois",0.5729346698928448,17,31,826100,5786.0,2015-2019
"Census Tract 8263.04, Cook County, Illinois",0.577247191011236,17,31,826304,2848.0,2015-2019
"Census Tract 2423, Cook County, Illinois",0.5135058288313904,17,31,242300,3517.0,2015-2019
"Census Tract 7608.01, Cook County, Illinois",0.47743362831858405,17,31,760801,4520.0,2015-2019
"Census Tract 4903, Cook County, Illinois",0.5134665508253693,17,31,490300,2302.0,2015-2019
"Census Tract 4907, Cook County, Illinois",0.553114872164206,17,31,490700,2777.0,2015-2019
"Census Tract 5001, Cook County, Illinois",0.5771683673469388,17,31,500100,3136.0,2015-2019
"Census Tract 5204, Cook County, Illinois",0.5120708748615725,17,31,520400,4515.0,2015-2019
"Census Tract 8209.02, Cook County, Illinois",0.45567375886524825,17,31,820902,5076.0,2015-2019
"Census Tract 8210.01, Cook County, Illinois",0.5099227073323584,17,31,821001,4787.0,2015-2019
"Census Tract 8210.02, Cook County, Illinois",0.4876017764618801,17,31,821002,5404.0,2015-2019
"Census Tract 8222, Cook County, Illinois",0.46330390920554854,17,31,822200,3965.0,2015-2019
"Census Tract 8225, Cook County, Illinois",0.47526339899221254,17,31,822500,4366.0,2015-2019
"Census Tract 8228.01, Cook County, Illinois",0.4312043215761042,17,31,822801,3147.0,2015-2019
"Census Tract 8232, Cook County, Illinois",0.5114503816793893,17,31,823200,4847.0,2015-2019
"Census Tract 8236.03, Cook County, Illinois",0.5257241677475141,17,31,823603,2313.0,2015-2019
"Census Tract 8237.05, Cook County, Illinois",0.5001108893324462,17,31,823705,4509.0,2015-2019
"Census Tract 8241.07, Cook County, Illinois",0.5558638819921133,17,31,824107,6847.0,2015-2019
"Census Tract 8243, Cook County, Illinois",0.5259522812892423,17,31,824300,4778.0,2015-2019
"Census Tract 8255.04, Cook County, Illinois",0.49615494161207635,17,31,825504,3511.0,2015-2019
"Census Tract 2222, Cook County, Illinois",0.49935539321014183,17,31,222200,2327.0,2015-2019
"Census Tract 8116, Cook County, Illinois",0.5027459595167111,17,31,811600,6373.0,2015-2019
"Census Tract 8118, Cook County, Illinois",0.4750487329434698,17,31,811800,5130.0,2015-2019
"Census Tract 8144, Cook County, Illinois",0.5344656583188693,17,31,814400,8066.0,2015-2019
"Census Tract 8157.02, Cook County, Illinois",0.5421639600860888,17,31,815702,5111.0,2015-2019
"Census Tract 8158, Cook County, Illinois",0.5079950799507995,17,31,815800,1626.0,2015-2019
"Census Tract 8161, Cook County, Illinois",0.5333218232044199,17,31,816100,5792.0,2015-2019
"Census Tract 8163, Cook County, Illinois",0.48179043743641914,17,31,816300,4915.0,2015-2019
"Census Tract 8170, Cook County, Illinois",0.6114124974884468,17,31,817000,4977.0,2015-2019
"Census Tract 8185, Cook County, Illinois",0.5725106225752817,17,31,818500,5413.0,2015-2019
"Census Tract 8187, Cook County, Illinois",0.5508092332183603,17,31,818700,3769.0,2015-2019
"Census Tract 2001, Cook County, Illinois",0.42935349322210636,17,31,200100,3836.0,2015-2019
"Census Tract 1609, Cook County, Illinois",0.48994082840236686,17,31,160900,2535.0,2015-2019
"Census Tract 1709, Cook County, Illinois",0.5090066906845085,17,31,170900,1943.0,2015-2019
"Census Tract 2203, Cook County, Illinois",0.47195357833655704,17,31,220300,2068.0,2015-2019
"Census Tract 6301, Cook County, Illinois",0.5243488108720272,17,31,630100,883.0,2015-2019
"Census Tract 6610, Cook County, Illinois",0.562753036437247,17,31,661000,5434.0,2015-2019
"Census Tract 6702, Cook County, Illinois",0.5645161290322581,17,31,670200,930.0,2015-2019
"Census Tract 104, Cook County, Illinois",0.521005179359294,17,31,10400,5213.0,2015-2019
"Census Tract 3801, Cook County, Illinois",0.510559662090813,17,31,380100,1894.0,2015-2019
"Census Tract 6718, Cook County, Illinois",0.5662033650329188,17,31,671800,1367.0,2015-2019
"Census Tract 6911, Cook County, Illinois",0.5343294201351833,17,31,691100,2811.0,2015-2019
"Census Tract 5303, Cook County, Illinois",0.5196811160936722,17,31,530300,4014.0,2015-2019
"Census Tract 5609, Cook County, Illinois",0.4928451960602119,17,31,560900,5381.0,2015-2019
"Census Tract 5803, Cook County, Illinois",0.4534235668789809,17,31,580300,2512.0,2015-2019
"Census Tract 6113, Cook County, Illinois",0.4762264150943396,17,31,611300,2650.0,2015-2019
"Census Tract 6116, Cook County, Illinois",0.46129641283826306,17,31,611600,1589.0,2015-2019
"Census Tract 6203, Cook County, Illinois",0.504225352112676,17,31,620300,7810.0,2015-2019
"Census Tract 6204, Cook County, Illinois",0.5435920783063966,17,31,620400,4393.0,2015-2019
"Census Tract 1201, Cook County, Illinois",0.5168350168350169,17,31,120100,4158.0,2015-2019
"Census Tract 1401, Cook County, Illinois",0.5262993112085159,17,31,140100,3194.0,2015-2019
"Census Tract 8312, Cook County, Illinois",0.49447278911564624,17,31,831200,4704.0,2015-2019
"Census Tract 8313, Cook County, Illinois",0.5366834170854271,17,31,831300,995.0,2015-2019
"Census Tract 8314, Cook County, Illinois",0.47884996695307336,17,31,831400,3026.0,2015-2019
"Census Tract 8315, Cook County, Illinois",0.5508752735229759,17,31,831500,3656.0,2015-2019
"Census Tract 8316, Cook County, Illinois",0.5117551934320189,17,31,831600,8039.0,2015-2019
"Census Tract 8317, Cook County, Illinois",0.5067100447336316,17,31,831700,2459.0,2015-2019
"Census Tract 8318, Cook County, Illinois",0.5227167719082089,17,31,831800,6493.0,2015-2019
"Census Tract 8319, Cook County, Illinois",0.49535315985130113,17,31,831900,3228.0,2015-2019
"Census Tract 8320, Cook County, Illinois",0.39666872301048733,17,31,832000,1621.0,2015-2019
"Census Tract 8321, Cook County, Illinois",0.43503609106052193,17,31,832100,3602.0,2015-2019
"Census Tract 8322, Cook County, Illinois",0.49528301886792453,17,31,832200,3180.0,2015-2019
"Census Tract 8323, Cook County, Illinois",0.46439628482972134,17,31,832300,1938.0,2015-2019
"Census Tract 8324, Cook County, Illinois",0.47043783956535634,17,31,832400,3129.0,2015-2019
"Census Tract 8325, Cook County, Illinois",0.4825958702064897,17,31,832500,3390.0,2015-2019
"Census Tract 8257, Cook County, Illinois",0.48773448773448774,17,31,825700,4158.0,2015-2019
"Census Tract 8258.03, Cook County, Illinois",0.4695415197178583,17,31,825803,6238.0,2015-2019
"Census Tract 8263.03, Cook County, Illinois",0.5199254253087858,17,31,826303,4291.0,2015-2019
"Census Tract 8273, Cook County, Illinois",0.5300117693213025,17,31,827300,2549.0,2015-2019
"Census Tract 8285.03, Cook County, Illinois",0.5313102119460501,17,31,828503,4152.0,2015-2019
"Census Tract 6404, Cook County, Illinois",0.49086822141050857,17,31,640400,3559.0,2015-2019
"Census Tract 6604, Cook County, Illinois",0.53118538938663,17,31,660400,5804.0,2015-2019
"Census Tract 6608, Cook County, Illinois",0.5549619889048695,17,31,660800,4867.0,2015-2019
"Census Tract 6713, Cook County, Illinois",0.5601391650099403,17,31,671300,2012.0,2015-2019
"Census Tract 8253.02, Cook County, Illinois",0.5157175398633257,17,31,825302,6585.0,2015-2019
"Census Tract 8265, Cook County, Illinois",0.5829878958713315,17,31,826500,6031.0,2015-2019
"Census Tract 8267, Cook County, Illinois",0.5626833561509876,17,31,826700,5113.0,2015-2019
"Census Tract 8271, Cook County, Illinois",0.5265089722675367,17,31,827100,2452.0,2015-2019
"Census Tract 8280, Cook County, Illinois",0.5587224580553871,17,31,828000,4947.0,2015-2019
"Census Tract 8282.02, Cook County, Illinois",0.5503102836879432,17,31,828202,4512.0,2015-2019
"Census Tract 8293.02, Cook County, Illinois",0.5381038491345905,17,31,829302,3871.0,2015-2019
"Census Tract 8044.06, Cook County, Illinois",0.4963888052964189,17,31,804406,6646.0,2015-2019
"Census Tract 8045.06, Cook County, Illinois",0.4823689849990259,17,31,804506,5133.0,2015-2019
"Census Tract 8045.07, Cook County, Illinois",0.5111920874544508,17,31,804507,11526.0,2015-2019
"Census Tract 8045.08, Cook County, Illinois",0.49395581492288454,17,31,804508,2399.0,2015-2019
"Census Tract 8045.09, Cook County, Illinois",0.512175455571682,17,31,804509,6201.0,2015-2019
"Census Tract 8045.10, Cook County, Illinois",0.5024654048035629,17,31,804510,6287.0,2015-2019
"Census Tract 8045.11, Cook County, Illinois",0.48409182440596055,17,31,804511,2483.0,2015-2019
"Census Tract 8046.08, Cook County, Illinois",0.5468066491688539,17,31,804608,3429.0,2015-2019
"Census Tract 8046.09, Cook County, Illinois",0.5353819139596137,17,31,804609,5695.0,2015-2019
"Census Tract 8046.10, Cook County, Illinois",0.5579175704989154,17,31,804610,2305.0,2015-2019
"Census Tract 8046.11, Cook County, Illinois",0.519013128112268,17,31,804611,4418.0,2015-2019
"Census Tract 8047.13, Cook County, Illinois",0.5484420228162779,17,31,804713,5873.0,2015-2019
"Census Tract 8047.14, Cook County, Illinois",0.5074155885137267,17,31,804714,3169.0,2015-2019
"Census Tract 8047.15, Cook County, Illinois",0.5239144115796098,17,31,804715,3178.0,2015-2019
"Census Tract 8047.16, Cook County, Illinois",0.49368983957219253,17,31,804716,4675.0,2015-2019
"Census Tract 8061.03, Cook County, Illinois",0.497834605073211,17,31,806103,4849.0,2015-2019
"Census Tract 8061.04, Cook County, Illinois",0.5252260828177059,17,31,806104,4202.0,2015-2019
"Census Tract 8062.01, Cook County, Illinois",0.5471620227038184,17,31,806201,4845.0,2015-2019
"Census Tract 8062.02, Cook County, Illinois",0.5289375775113684,17,31,806202,4838.0,2015-2019
"Census Tract 8123.01, Cook County, Illinois",0.5034914519624368,17,31,812301,4153.0,2015-2019
"Census Tract 8123.02, Cook County, Illinois",0.4942652329749104,17,31,812302,2790.0,2015-2019
"Census Tract 8128.01, Cook County, Illinois",0.5402435402435403,17,31,812801,3367.0,2015-2019
"Census Tract 8128.02, Cook County, Illinois",0.5673758865248227,17,31,812802,2538.0,2015-2019
"Census Tract 8133.01, Cook County, Illinois",0.5221430783524311,17,31,813301,3229.0,2015-2019
"Census Tract 8133.02, Cook County, Illinois",0.47105004906771347,17,31,813302,3057.0,2015-2019
"Census Tract 8137.01, Cook County, Illinois",0.4757412398921833,17,31,813701,3710.0,2015-2019
"Census Tract 8137.02, Cook County, Illinois",0.4658974358974359,17,31,813702,3900.0,2015-2019
"Census Tract 8138.01, Cook County, Illinois",0.48435774751564226,17,31,813801,2717.0,2015-2019
"Census Tract 8138.02, Cook County, Illinois",0.5381057711642871,17,31,813802,4973.0,2015-2019
"Census Tract 8206.03, Cook County, Illinois",0.48962585034013606,17,31,820603,5880.0,2015-2019
"Census Tract 8206.04, Cook County, Illinois",0.5100432240020341,17,31,820604,3933.0,2015-2019
"Census Tract 8206.05, Cook County, Illinois",0.5865945945945946,17,31,820605,4625.0,2015-2019
"Census Tract 8206.06, Cook County, Illinois",0.49739989599583984,17,31,820606,3846.0,2015-2019
"Census Tract 8238.05, Cook County, Illinois",0.6035665294924554,17,31,823805,2916.0,2015-2019
"Census Tract 8238.06, Cook County, Illinois",0.512745618693574,17,31,823806,3766.0,2015-2019
"Census Tract 8240.03, Cook County, Illinois",0.4937949052906597,17,31,824003,6124.0,2015-2019
"Census Tract 8240.04, Cook County, Illinois",0.5574880995972171,17,31,824004,5462.0,2015-2019
"Census Tract 8326, Cook County, Illinois",0.5398162327718223,17,31,832600,3918.0,2015-2019
"Census Tract 203.02, Cook County, Illinois",0.5310492505353319,17,31,20302,5137.0,2015-2019
"Census Tract 206.02, Cook County, Illinois",0.516894018887723,17,31,20602,4765.0,2015-2019
"Census Tract 207.01, Cook County, Illinois",0.5244034707158352,17,31,20701,1844.0,2015-2019
"Census Tract 203.01, Cook County, Illinois",0.4860698365527489,17,31,20301,5384.0,2015-2019
"Census Tract 206.01, Cook County, Illinois",0.5111111111111111,17,31,20601,6525.0,2015-2019
"Census Tract 207.02, Cook County, Illinois",0.512885971310479,17,31,20702,8226.0,2015-2019
"Census Tract 208.01, Cook County, Illinois",0.49376518218623483,17,31,20801,6175.0,2015-2019
"Census Tract 208.02, Cook County, Illinois",0.497599797877716,17,31,20802,7916.0,2015-2019
"Census Tract 209.01, Cook County, Illinois",0.49228269699431354,17,31,20901,6155.0,2015-2019
"Census Tract 209.02, Cook County, Illinois",0.5402227722772277,17,31,20902,4848.0,2015-2019
"Census Tract 8154, Cook County, Illinois",0.48750975800156127,17,31,815400,5124.0,2015-2019
"Census Tract 8166, Cook County, Illinois",0.46662414965986393,17,31,816600,4704.0,2015-2019
"Census Tract 8171.01, Cook County, Illinois",0.5408871137271389,17,31,817101,4757.0,2015-2019
"Census Tract 8172, Cook County, Illinois",0.5714619883040936,17,31,817200,4275.0,2015-2019
"Census Tract 8174, Cook County, Illinois",0.4879072063178677,17,31,817400,4052.0,2015-2019
"Census Tract 8199, Cook County, Illinois",0.4733171619163129,17,31,819900,3298.0,2015-2019
"Census Tract 8205.01, Cook County, Illinois",0.5080851063829788,17,31,820501,5875.0,2015-2019
"Census Tract 8224, Cook County, Illinois",0.5086569171289292,17,31,822400,5949.0,2015-2019
"Census Tract 8228.02, Cook County, Illinois",0.560493119266055,17,31,822802,3488.0,2015-2019
"Census Tract 8233.03, Cook County, Illinois",0.5426028921023359,17,31,823303,4495.0,2015-2019
"Census Tract 8236.04, Cook County, Illinois",0.5394450489662677,17,31,823604,3676.0,2015-2019
"Census Tract 4205, Cook County, Illinois",0.6449567723342939,17,31,420500,1735.0,2015-2019
"Census Tract 4304, Cook County, Illinois",0.5721518987341773,17,31,430400,2765.0,2015-2019
"Census Tract 4306, Cook County, Illinois",0.5742619926199262,17,31,430600,2168.0,2015-2019
"Census Tract 4409, Cook County, Illinois",0.5512216030861552,17,31,440900,2333.0,2015-2019
"Census Tract 4601, Cook County, Illinois",0.5395969344308827,17,31,460100,3523.0,2015-2019
"Census Tract 4805, Cook County, Illinois",0.5491663831235114,17,31,480500,2939.0,2015-2019
"Census Tract 2831, Cook County, Illinois",0.4599248591108328,17,31,283100,3194.0,2015-2019
"Census Tract 3007, Cook County, Illinois",0.4647800041313778,17,31,300700,4841.0,2015-2019
"Census Tract 3008, Cook County, Illinois",0.39974747474747474,17,31,300800,3960.0,2015-2019
"Census Tract 3406, Cook County, Illinois",0.6309887869520897,17,31,340600,981.0,2015-2019
"Census Tract 3403, Cook County, Illinois",0.5514666666666667,17,31,340300,1875.0,2015-2019
"Census Tract 3510, Cook County, Illinois",0.47996329152646067,17,31,351000,3269.0,2015-2019
"Census Tract 8143, Cook County, Illinois",0.5107601184600198,17,31,814300,5065.0,2015-2019
"Census Tract 8159, Cook County, Illinois",0.5730223123732252,17,31,815900,4930.0,2015-2019
"Census Tract 8087.02, Cook County, Illinois",0.5443062200956937,17,31,808702,5225.0,2015-2019
"Census Tract 6606, Cook County, Illinois",0.5014219694276573,17,31,660600,5626.0,2015-2019
"Census Tract 6701, Cook County, Illinois",0.5214785214785215,17,31,670100,1001.0,2015-2019
"Census Tract 6708, Cook County, Illinois",0.5064039408866995,17,31,670800,1015.0,2015-2019
"Census Tract 6711, Cook County, Illinois",0.6007957559681698,17,31,671100,754.0,2015-2019
"Census Tract 6712, Cook County, Illinois",0.5446516192345436,17,31,671200,1019.0,2015-2019
"Census Tract 6714, Cook County, Illinois",0.5283347863993025,17,31,671400,1147.0,2015-2019
"Census Tract 4909.01, Cook County, Illinois",0.515625,17,31,490901,3264.0,2015-2019
"Census Tract 4909.02, Cook County, Illinois",0.5513796384395814,17,31,490902,4204.0,2015-2019
"Census Tract 5305.02, Cook County, Illinois",0.5315934065934066,17,31,530502,1456.0,2015-2019
"Census Tract 2225, Cook County, Illinois",0.475177304964539,17,31,222500,1692.0,2015-2019
"Census Tract 2228, Cook County, Illinois",0.5622529644268774,17,31,222800,1012.0,2015-2019
